"order_id","order_date","ship_date","ship_mode_id","customer_id","city_id","postal_code"
"CA-2020-160486","2020/12/30","2021/1/4","4","EH-14185","585","33407"
"CA-2021-155558","2021/10/26","2021/11/2","4","PG-18895","472","55901"
"CA-2021-169012","2021/7/10","2021/7/14","4","BF-11275","108","31907"
"US-2020-137295","2020/1/8","2020/1/13","4","VS-21820","452","27604"
"CA-2021-163139","2021/12/1","2021/12/3","3","CC-12670","381","10009"
"CA-2020-158834","2020/3/13","2020/3/16","1","TW-21025","517","85254"
"CA-2019-156608","2019/10/24","2019/10/29","4","MT-18070","500","78207"
"CA-2020-133144","2020/5/16","2020/5/21","3","DO-13435","313","90036"
"CA-2021-101483","2021/7/29","2021/8/1","3","AG-10675","253","28540"
"CA-2021-112487","2021/12/26","2021/12/30","4","TC-21535","110","43229"
"US-2021-104661","2021/1/15","2021/1/18","1","TB-21250","31","78745"
"CA-2021-143063","2021/8/10","2021/8/15","4","IL-15100","109","47201"
"CA-2020-124149","2020/4/23","2020/4/26","1","MJ-17740","284","43130"
"CA-2021-101637","2021/3/24","2021/3/25","2","AC-10615","39","77705"
"CA-2018-129924","2018/7/12","2018/7/17","4","AC-10420","504","94122"
"CA-2019-150511","2019/9/18","2019/9/24","4","AB-10060","142","98198"
"CA-2021-160325","2021/9/24","2021/9/24","2","BP-11095","292","1841"
"CA-2021-159282","2021/10/16","2021/10/21","4","GH-14410","604","85364"
"CA-2018-151078","2018/11/12","2018/11/12","2","RF-19840","500","78207"
"US-2018-143287","2018/11/11","2018/11/17","4","KN-16705","380","10801"
"US-2019-106873","2019/9/24","2019/9/29","3","KM-16720","32","85323"
"CA-2018-151554","2018/11/14","2018/11/15","1","CM-11815","420","77506"
"CA-2020-105781","2020/2/16","2020/2/20","4","JF-15565","381","10024"
"CA-2019-123456","2019/7/9","2019/7/13","4","KN-16450","127","75220"
"CA-2019-111199","2019/11/13","2019/11/17","4","JK-15730","253","28540"
"CA-2018-127964","2018/3/3","2018/3/8","4","AP-10720","381","10035"
"CA-2021-164049","2021/11/2","2021/11/6","4","KH-16630","518","98105"
"CA-2018-115049","2018/9/26","2018/10/1","4","MM-17920","91","60623"
"CA-2019-142475","2019/12/3","2019/12/7","4","BS-11380","381","10011"
"US-2021-107384","2021/12/4","2021/12/8","4","TP-21130","472","55901"
"CA-2020-108868","2020/9/8","2020/9/12","4","KB-16585","127","75081"
"CA-2021-108329","2021/12/9","2021/12/14","4","LE-16810","591","90604"
"CA-2021-125451","2021/10/23","2021/10/24","1","AH-10075","125","2920"
"CA-2021-145037","2021/9/2","2021/9/7","3","TB-21055","340","6450"
"CA-2021-128335","2021/9/29","2021/10/5","4","JA-15970","367","10550"
"US-2019-120712","2019/12/20","2019/12/24","4","CS-12130","31","78745"
"CA-2021-130764","2021/10/27","2021/10/28","1","JO-15145","504","94110"
"CA-2021-154935","2021/12/24","2021/12/29","4","AR-10540","381","10024"
"CA-2019-138485","2019/2/27","2019/3/1","3","NP-18670","518","98105"
"US-2021-142573","2021/7/18","2021/7/23","4","ML-17410","432","85023"
"CA-2018-169257","2018/6/6","2018/6/12","4","SV-20785","252","32216"
"CA-2019-167696","2019/9/16","2019/9/21","4","BD-11500","384","23602"
"CA-2020-101623","2020/2/28","2020/3/6","4","RR-19525","381","10035"
"CA-2020-151148","2020/9/12","2020/9/13","2","PO-19180","314","80027"
"US-2018-144078","2018/11/25","2018/11/29","4","RB-19435","313","90004"
"CA-2018-152618","2018/3/14","2018/3/17","1","RB-19465","91","60653"
"CA-2021-100356","2021/10/21","2021/10/25","4","SP-20920","91","60653"
"CA-2021-163860","2021/12/28","2022/1/1","4","LO-17170","428","61604"
"CA-2020-156685","2020/7/8","2020/7/10","3","SC-20230","19","76017"
"CA-2020-112585","2020/7/30","2020/8/2","1","RW-19630","504","94122"
"CA-2018-153927","2018/8/12","2018/8/13","1","LL-16840","598","30188"
"US-2021-148551","2021/1/12","2021/1/16","4","DB-13120","127","75217"
"CA-2020-152247","2020/11/7","2020/11/12","4","MA-17995","90","82001"
"US-2021-120908","2021/9/30","2021/10/2","1","BF-10975","431","19120"
"CA-2020-103037","2020/7/25","2020/7/29","4","KH-16630","240","77070"
"CA-2021-147725","2021/9/14","2021/9/14","2","LT-17110","405","7050"
"CA-2020-152408","2020/5/15","2020/5/21","4","TT-21220","381","10035"
"CA-2020-152289","2020/8/26","2020/8/28","1","LC-16930","420","77506"
"CA-2020-164483","2020/1/30","2020/2/3","4","JF-15490","504","94122"
"CA-2019-107678","2019/4/21","2019/4/28","4","JK-16090","315","40214"
"US-2018-106992","2018/9/19","2018/9/21","3","SB-20290","240","77036"
"CA-2020-130407","2020/9/2","2020/9/6","4","KD-16270","381","10024"
"CA-2018-111934","2018/5/5","2018/5/7","1","GD-14590","20","22204"
"CA-2020-154081","2020/5/22","2020/5/29","4","JE-15610","313","90049"
"CA-2021-137582","2021/9/4","2021/9/8","4","CV-12805","396","94601"
"CA-2019-153381","2019/9/24","2019/9/28","4","DE-13255","150","52001"
"CA-2020-108875","2020/9/24","2020/10/1","4","CL-12700","29","80013"
"CA-2019-160213","2019/3/8","2019/3/13","4","AR-10825","309","11561"
"CA-2020-163202","2020/9/27","2020/10/2","4","BM-11650","284","43130"
"CA-2021-145779","2021/5/6","2021/5/10","4","DB-13615","560","85705"
"CA-2020-124254","2020/4/12","2020/4/17","4","TB-21175","595","27893"
"CA-2021-105074","2021/6/24","2021/6/29","4","MB-17305","3","44312"
"CA-2020-158617","2020/9/22","2020/9/28","4","AC-10660","291","46226"
"US-2020-127425","2020/8/26","2020/8/31","4","DR-12880","381","10035"
"CA-2021-154011","2021/6/19","2021/6/26","4","DB-13270","127","75081"
"CA-2021-169859","2021/12/14","2021/12/18","4","MP-18175","503","92024"
"CA-2021-127922","2021/10/27","2021/11/3","4","SH-19975","127","75081"
"CA-2019-121405","2019/3/30","2019/4/4","4","FC-14335","91","60610"
"CA-2020-164938","2020/2/11","2020/2/13","1","PB-19210","561","74133"
"US-2019-101399","2019/1/17","2019/1/24","4","JS-15940","416","60068"
"CA-2021-160087","2021/3/18","2021/3/22","4","EN-13780","127","75220"
"CA-2020-145009","2020/12/5","2020/12/8","3","RF-19345","91","60610"
"CA-2018-107755","2018/2/7","2018/2/12","4","CK-12760","302","7036"
"US-2020-124163","2020/9/25","2020/9/30","4","SC-20695","267","54601"
"CA-2021-121888","2021/9/15","2021/9/17","3","CL-11890","169","2149"
"US-2020-117793","2020/8/23","2020/8/29","4","MA-17560","519","53081"
"CA-2018-149643","2018/11/16","2018/11/20","4","RH-19510","323","66502"
"CA-2020-160941","2020/7/21","2020/7/26","4","DK-12835","480","95661"
"CA-2021-133823","2021/5/11","2021/5/12","2","LP-17080","518","98103"
"CA-2020-112739","2020/9/2","2020/9/7","3","RD-19810","240","77070"
"US-2021-151316","2021/6/24","2021/6/30","4","MC-17635","136","62521"
"CA-2019-130659","2019/12/4","2019/12/9","3","MS-17365","381","10035"
"CA-2021-132521","2021/9/23","2021/9/25","3","DW-13540","518","98105"
"CA-2021-147767","2021/12/2","2021/12/2","2","SV-20935","427","85345"
"CA-2018-101175","2018/12/9","2018/12/14","4","DM-12955","342","85204"
"US-2021-163657","2021/9/2","2021/9/6","4","JL-15235","313","90049"
"CA-2019-150196","2019/7/2","2019/7/3","1","SR-20740","381","10024"
"CA-2019-123673","2019/10/30","2019/11/1","3","CH-12070","144","48227"
"CA-2018-169852","2018/10/21","2018/10/26","4","SF-20965","503","92024"
"CA-2018-166051","2018/5/31","2018/6/5","4","JK-15625","250","39212"
"CA-2021-136308","2021/11/16","2021/11/16","2","MW-18235","504","94122"
"CA-2021-147410","2021/9/4","2021/9/8","4","EJ-14155","512","92704"
"CA-2019-137708","2019/11/22","2019/11/25","3","NG-18430","313","90008"
"CA-2018-126361","2018/8/4","2018/8/9","3","VD-21670","438","84062"
"US-2018-137869","2018/3/28","2018/4/2","4","CV-12295","141","50315"
"CA-2021-127026","2021/1/21","2021/1/27","4","MH-18115","249","49201"
"CA-2019-110016","2019/11/29","2019/12/4","4","BT-11395","144","48227"
"CA-2018-100895","2018/6/2","2018/6/6","4","SV-20785","483","30076"
"CA-2021-154501","2021/4/30","2021/5/5","4","EA-14035","313","90008"
"CA-2020-138282","2020/5/19","2020/5/23","4","AH-10690","313","90008"
"CA-2019-119508","2019/12/4","2019/12/9","4","TZ-21580","280","90712"
"US-2021-144582","2021/4/30","2021/5/5","4","TC-21475","130","61832"
"US-2021-124303","2021/7/6","2021/7/13","4","FH-14365","431","19120"
"CA-2018-104738","2018/12/30","2019/1/1","3","SP-20620","287","78041"
"CA-2021-139080","2021/1/23","2021/1/28","4","CS-12250","518","98103"
"CA-2018-156160","2018/9/22","2018/9/29","4","AS-10090","381","10035"
"CA-2021-167381","2021/9/22","2021/9/24","3","EH-14005","286","48911"
"US-2019-144771","2019/10/2","2019/10/4","1","CK-12205","233","97123"
"CA-2020-145303","2020/8/28","2020/8/31","1","TP-21415","127","75081"
"CA-2018-141110","2018/11/26","2018/12/1","4","LS-17200","191","93727"
"CA-2020-103464","2020/11/18","2020/11/22","4","PG-18820","503","92105"
"CA-2021-144750","2021/8/21","2021/8/21","2","DL-13495","83","85224"
"CA-2021-141705","2021/10/24","2021/10/26","1","PO-18850","324","76063"
"CA-2018-111003","2018/6/1","2018/6/6","4","CR-12625","281","8701"
"US-2018-157385","2018/11/23","2018/11/25","1","SC-20095","313","90004"
"CA-2019-147011","2019/6/18","2019/6/22","4","HR-14830","344","33178"
"CA-2020-118500","2020/11/17","2020/11/18","1","HJ-14875","504","94122"
"CA-2019-153717","2019/12/25","2020/1/1","4","DL-13495","144","48227"
"US-2021-120607","2021/5/19","2021/5/19","2","JC-15775","24","30318"
"CA-2021-148320","2021/11/3","2021/11/8","4","PG-18895","504","94109"
"CA-2018-165393","2018/12/27","2018/12/30","1","NC-18415","183","76106"
"CA-2020-147417","2020/7/25","2020/7/27","1","CB-12415","110","43229"
"CA-2020-106656","2020/9/23","2020/9/26","1","DV-13045","503","92037"
"CA-2021-113418","2021/10/1","2021/10/3","1","CM-12655","381","10035"
"CA-2018-123127","2018/9/8","2018/9/12","4","SP-20620","309","11561"
"CA-2020-146206","2020/9/10","2020/9/14","3","KT-16480","240","77095"
"CA-2019-116484","2019/11/20","2019/11/26","4","JK-15205","330","43302"
"CA-2020-164399","2020/11/12","2020/11/15","1","DW-13480","503","92024"
"CA-2021-137498","2021/9/9","2021/9/14","3","LC-17050","313","90004"
"US-2020-164196","2020/11/11","2020/11/17","4","AS-10285","386","46060"
"CA-2021-131303","2021/11/28","2021/12/2","4","EP-13915","503","92037"
"CA-2020-107790","2020/11/20","2020/11/24","4","EH-13990","240","77041"
"US-2020-113677","2020/11/13","2020/11/19","4","CM-12655","381","10011"
"CA-2021-133431","2021/12/17","2021/12/21","4","LC-17140","504","94122"
"CA-2018-127488","2018/9/22","2018/9/24","3","MS-17365","49","33433"
"CA-2020-156748","2020/11/30","2020/12/6","4","BS-11755","144","48227"
"CA-2021-147333","2021/12/14","2021/12/20","4","KL-16555","176","72701"
"CA-2021-158722","2021/10/20","2021/10/26","4","MA-17560","431","19120"
"CA-2021-110429","2021/11/3","2021/11/8","4","DM-13015","431","19143"
"CA-2020-151512","2020/12/26","2021/1/2","4","SH-19975","140","80219"
"US-2019-137960","2019/12/18","2019/12/18","2","MW-18220","381","10035"
"CA-2019-140984","2019/9/14","2019/9/18","4","CC-12685","381","10011"
"CA-2019-167374","2019/3/26","2019/3/30","3","GM-14500","431","19140"
"CA-2021-126634","2021/3/30","2021/4/1","3","AB-10165","280","90712"
"CA-2020-147109","2020/12/17","2020/12/21","4","AH-10075","19","76017"
"CA-2021-135069","2021/4/10","2021/4/14","4","BS-11755","431","19143"
"CA-2019-112522","2019/10/10","2019/10/17","4","DP-13165","91","60610"
"CA-2021-116855","2021/12/17","2021/12/21","4","AI-10855","88","23320"
"CA-2019-112053","2019/10/11","2019/10/13","3","SH-20395","473","14609"
"US-2020-157308","2020/8/17","2020/8/21","4","NM-18520","518","98105"
"CA-2019-123232","2019/12/14","2019/12/16","3","DJ-13630","446","97206"
"CA-2018-156601","2018/9/19","2018/9/24","4","FA-14230","308","90805"
"US-2020-144057","2020/5/9","2020/5/13","4","CV-12805","31","78745"
"CA-2021-141614","2021/6/5","2021/6/9","4","NS-18640","408","32839"
"CA-2020-160815","2020/9/5","2020/9/6","1","TR-21325","81","52402"
"CA-2021-130715","2021/9/16","2021/9/20","4","CY-12745","504","94110"
"CA-2019-158491","2019/6/4","2019/6/9","3","BP-11155","313","90008"
"CA-2021-154088","2021/11/12","2021/11/17","4","LB-16735","541","32303"
"CA-2019-111780","2019/12/25","2019/12/30","3","RA-19285","503","92037"
"US-2020-154256","2020/6/23","2020/6/27","3","SM-20005","381","10035"
"US-2021-101518","2021/11/3","2021/11/8","4","PB-19105","431","19140"
"US-2021-148054","2021/10/6","2021/10/11","4","NZ-18565","341","83642"
"CA-2019-138492","2019/5/15","2019/5/22","4","FC-14335","431","19140"
"CA-2021-146983","2021/9/2","2021/9/6","4","AH-10210","226","42420"
"CA-2021-164756","2021/9/18","2021/9/22","4","SS-20140","108","31907"
"CA-2020-164490","2020/9/5","2020/9/10","3","SU-20665","91","60653"
"CA-2021-128363","2021/8/13","2021/8/18","4","DC-12850","338","38109"
"US-2019-151407","2019/11/8","2019/11/12","4","RD-19585","150","52001"
"CA-2020-121755","2020/1/16","2020/1/20","3","EH-13945","313","90049"
"CA-2020-166674","2020/4/1","2020/4/3","3","RB-19360","27","13021"
"CA-2019-112014","2019/8/13","2019/8/20","4","ON-18715","603","92399"
"CA-2019-124800","2019/9/26","2019/9/30","4","RW-19540","342","85204"
"CA-2021-106859","2021/3/13","2021/3/18","3","BF-11215","4","87105"
"CA-2018-156006","2018/4/30","2018/5/2","3","TM-21010","250","39212"
"CA-2021-128041","2021/9/1","2021/9/1","2","RW-19540","518","98103"
"CA-2021-124261","2021/11/14","2021/11/19","4","JE-15715","313","90049"
"CA-2019-126347","2019/12/14","2019/12/19","3","AJ-10945","313","90045"
"CA-2020-149195","2020/9/5","2020/9/7","3","DM-13525","240","77070"
"US-2020-128678","2020/9/15","2020/9/20","4","RB-19570","518","98105"
"US-2019-123918","2019/10/15","2019/10/15","2","CG-12520","127","75217"
"CA-2020-164896","2020/11/7","2020/11/12","4","PS-19045","397","92054"
"CA-2020-154767","2020/6/28","2020/6/30","3","BP-11155","423","7501"
"CA-2021-125752","2021/7/31","2021/8/4","4","EH-14125","182","33311"
"CA-2021-126242","2021/11/19","2021/11/24","4","MC-18100","313","90049"
"CA-2021-167899","2021/5/21","2021/5/26","4","JG-15805","27","13021"
"CA-2020-134138","2020/2/16","2020/2/20","4","JD-15790","41","7109"
"CA-2021-105851","2021/3/13","2021/3/20","4","SE-20110","140","80219"
"CA-2021-158729","2021/12/19","2021/12/21","1","AC-10450","273","70506"
"US-2021-100209","2021/7/9","2021/7/15","4","TD-20995","446","97206"
"CA-2020-156265","2020/8/2","2020/8/4","3","BF-11020","313","90032"
"US-2018-156216","2018/9/13","2018/9/17","4","EA-14035","85","28205"
"CA-2021-137596","2021/9/2","2021/9/7","4","BE-11335","249","49201"
"CA-2020-134110","2020/11/17","2020/11/18","1","BG-11035","549","75056"
"CA-2019-149636","2019/1/6","2019/1/12","4","SP-20620","103","80906"
"CA-2018-138527","2018/9/12","2018/9/17","4","BN-11470","79","27511"
"CA-2021-104024","2021/8/29","2021/9/3","3","MD-17860","431","19134"
"CA-2020-112102","2020/4/12","2020/4/16","4","BD-11605","534","22153"
"US-2021-128118","2021/11/24","2021/12/1","4","MY-17380","338","38109"
"CA-2021-105333","2021/11/30","2021/12/4","4","VP-21730","381","10011"
"CA-2021-155929","2021/9/9","2021/9/13","4","AI-10855","200","85301"
"CA-2018-130421","2018/3/3","2018/3/7","4","SC-20020","240","77095"
"CA-2019-161795","2019/12/21","2019/12/23","3","AH-10075","110","43229"
"US-2021-108700","2021/5/19","2021/5/23","4","PJ-18835","475","61107"
"CA-2021-121160","2021/11/4","2021/11/4","2","FM-14290","64","77803"
"CA-2020-165148","2020/10/22","2020/10/24","1","PM-19135","144","48227"
"US-2020-117037","2020/5/17","2020/5/20","1","LW-17215","91","60653"
"CA-2019-130883","2019/9/26","2019/10/2","4","TB-21520","446","97206"
"CA-2019-129112","2019/11/29","2019/11/30","1","AW-10840","6","75002"
"CA-2020-121601","2020/10/4","2020/10/4","2","MO-17500","549","75056"
"US-2020-108504","2020/2/5","2020/2/5","2","PP-18955","524","30080"
"CA-2018-103492","2018/10/10","2018/10/15","4","CM-12715","243","77340"
"CA-2019-113131","2019/9/24","2019/9/24","2","MB-17305","110","43229"
"CA-2021-104864","2021/11/18","2021/11/23","3","JS-15685","350","33023"
"CA-2020-157511","2020/9/18","2020/9/20","1","SV-20365","110","43229"
"CA-2021-163692","2021/9/7","2021/9/9","1","Dp-13240","432","85023"
"CA-2021-133718","2021/7/23","2021/7/26","1","TB-21520","313","90045"
"US-2020-160528","2020/8/23","2020/8/30","4","MH-18115","430","78577"
"CA-2018-119172","2018/5/11","2018/5/15","4","HD-14785","91","60610"
"US-2021-168690","2021/1/7","2021/1/13","4","TS-21085","409","32174"
"CA-2021-154137","2021/11/11","2021/11/17","4","MT-17815","381","10009"
"CA-2021-139437","2021/7/3","2021/7/8","4","RD-19585","313","90004"
"CA-2020-137043","2020/12/23","2020/12/25","3","LC-17140","534","22153"
"CA-2020-110254","2020/8/4","2020/8/8","4","ML-17755","537","23434"
"CA-2020-162138","2020/4/23","2020/4/27","4","GK-14620","229","92345"
"CA-2021-123981","2021/10/2","2021/10/8","4","RW-19630","381","10035"
"CA-2019-118948","2019/5/28","2019/6/3","4","NK-18490","518","98105"
"CA-2019-109113","2019/12/19","2019/12/23","4","EK-13795","91","60610"
"CA-2019-109190","2019/10/23","2019/10/28","4","CC-12685","318","79424"
"CA-2020-132549","2020/11/25","2020/11/30","4","JK-15370","242","35810"
"CA-2021-122707","2021/4/16","2021/4/18","1","EB-13750","238","35244"
"CA-2019-111339","2019/5/29","2019/5/31","1","VP-21760","110","43229"
"CA-2020-149762","2020/12/3","2020/12/7","4","RD-19720","363","95037"
"CA-2021-155460","2021/4/13","2021/4/15","1","RW-19630","518","98105"
"CA-2021-166835","2021/11/12","2021/11/14","3","DK-13375","285","17602"
"CA-2021-158953","2021/6/4","2021/6/8","4","ML-18040","354","77489"
"CA-2020-155138","2020/9/8","2020/9/12","4","JM-15580","358","28110"
"CA-2020-163398","2020/5/3","2020/5/8","4","CB-12415","91","60653"
"CA-2021-117653","2021/10/19","2021/10/23","4","MO-17500","91","60623"
"CA-2021-139822","2021/9/15","2021/9/21","4","Dp-13240","577","6708"
"CA-2021-140242","2021/5/6","2021/5/11","4","ML-17755","91","60623"
"CA-2019-165057","2019/9/11","2019/9/15","4","SC-20725","457","92374"
"CA-2018-166954","2018/4/25","2018/4/30","4","BT-11305","505","91776"
"CA-2021-154676","2021/8/5","2021/8/8","1","NZ-18565","240","77070"
"US-2021-103247","2021/10/5","2021/10/8","3","PO-19195","381","10011"
"US-2020-146794","2020/9/26","2020/10/1","4","SH-19975","229","92345"
"CA-2021-134810","2021/5/9","2021/5/10","1","MC-17605","253","28540"
"US-2021-117450","2021/9/4","2021/9/8","4","DO-13645","55","33437"
"CA-2019-145352","2019/3/16","2019/3/22","4","CM-12385","24","30318"
"CA-2019-104493","2019/10/2","2019/10/8","4","EB-13705","503","92105"
"CA-2019-121041","2019/11/3","2019/11/10","4","CS-12250","218","76117"
"CA-2018-117464","2018/7/22","2018/7/24","3","NP-18325","504","94122"
"CA-2020-124233","2020/4/8","2020/4/14","4","CK-12595","313","90032"
"CA-2021-129833","2021/12/9","2021/12/15","4","HF-14995","245","46203"
"US-2018-117380","2018/3/28","2018/4/3","4","MP-18175","532","45503"
"CA-2021-160031","2021/12/4","2021/12/7","3","LT-16765","173","45014"
"US-2021-132297","2021/5/27","2021/6/2","4","DW-13480","315","40214"
"CA-2019-168634","2019/12/6","2019/12/11","4","AF-10870","504","94109"
"CA-2018-151379","2018/12/16","2018/12/20","4","SC-20695","144","48227"
"CA-2021-112865","2021/5/18","2021/5/22","4","BH-11710","431","19140"
"US-2018-161305","2018/6/6","2018/6/12","4","SB-20170","91","60623"
"US-2021-147998","2021/5/19","2021/5/24","4","SA-20830","506","95123"
"US-2020-114293","2020/11/21","2020/11/26","4","JH-16180","213","97030"
"CA-2021-109085","2021/2/17","2021/2/20","1","CK-12325","559","45373"
"CA-2019-154200","2019/6/18","2019/6/22","4","BG-11740","503","92105"
"CA-2019-164301","2019/3/26","2019/3/30","4","EB-13840","518","98103"
"CA-2020-126543","2020/1/9","2020/1/13","3","MF-17665","555","43615"
